LEAID,grad_rate
4820640,95.0
4820700,92.0
4820760,92.0
4820850,95.0
4820960,92.0
4821060,92.0
4821150,90.0
4821360,95.0
4821390,93.0
4821420,90.0
4821450,95.0
4821660,97.0
4821720,90.0
4821750,95.0
4821780,92.0
4821810,95.0
4822170,82.0
4822320,95.0
4822410,95.0
4822470,93.0
4822530,90.0
4822970,95.0
4823010,83.0
4823100,94.0
4823250,98.0
4823280,95.0
4823430,95.0
4823640,79.0
4823790,95.0
4823820,98.0
4823910,94.0
4824000,95.0
4824030,84.0
4824060,96.0
4824100,92.0
4824180,95.0
4824260,95.0
4824420,92.0
4824590,87.0
4824600,95.0
4824630,92.0
4824930,97.0
4824990,85.0
4825170,94.0
4825200,97.0
4825260,94.0
4825320,95.0
4825500,91.0
4825590,95.0
4825620,95.0
4825660,87.0
4825680,85.0
4825740,93.0
4825980,95.0
4826040,90.0
4826100,92.0
4826130,85.0
4826190,92.0
4826280,87.0
4826310,98.0
4826400,95.0
4826430,98.0
4826470,95.0
4826490,87.0
4826580,93.0
4826610,95.0
4826640,98.0
4826670,99.0
4826790,94.0
4827030,97.0
4827240,87.0
4827300,95.0
4827390,92.0
4827420,96.0
4827450,92.0
4827510,97.0
4827690,98.0
4827720,95.0
4827780,92.0
4827810,95.0
4827870,90.0
4828110,95.0
4828200,95.0
4828290,94.0
4828380,99.0
4828500,89.0
4828550,91.0
4828620,92.0
4828650,92.0
4828680,96.0
4828710,95.0
4828740,93.0
4828890,86.0
4828920,94.0
4829010,94.0
4829100,95.0
4829160,90.0
4829670,94.0
4829820,95.0
4829850,97.0
4830060,99.0
4830120,95.0
4830250,96.0
4830390,90.0
4830420,92.0
4830570,89.0
4830600,91.0
4830640,97.0
4830930,95.0
4830950,97.0
4831040,91.0
4831170,95.0
4831260,97.0
4831760,96.0
4831770,95.0
4832090,91.0
4832160,95.0
4832190,92.0
4832280,93.0
4832310,96.0
4832340,95.0
4832370,95.0
4832400,93.0
4832940,91.0
4833010,96.0
4833120,94.0
4833180,94.0
4833720,95.0
4833780,95.0
4834050,97.0
4834170,94.0
4834290,94.0
4834320,88.0
4834440,97.0
4834470,92.0
4834550,92.0
4834650,95.0
4834830,97.0
4834860,91.0
4834980,93.0
4835010,95.0
4835070,92.0
4835100,95.0
4835130,95.0
4835190,95.0
4835250,92.0
4835310,95.0
4835400,86.0
4835430,94.0
4835520,95.0
4835570,95.0
4835580,92.0
4835800,92.0
4835850,92.0
4835910,87.0
4836000,99.0
4836240,91.0
4836360,87.0
4836450,95.0
4836540,87.0
4836660,94.0
4836970,77.0
4837020,88.0
4837140,93.0
4837150,99.0
4837170,92.0
4837410,95.0
4837440,91.0
4837590,87.0
4837650,97.0
4837740,89.0
4838080,95.0
4838190,95.0
4838220,96.0
4838360,92.0
4838580,95.0
4838700,89.0
4838730,82.0
4838790,91.0
4838820,92.0
4838850,87.0
4838900,82.0
4838970,87.0
4839180,89.0
4839270,93.0
4839480,96.0
4839630,92.0
4839690,90.0
4839750,92.0
4839870,95.0
4839930,97.0
4839990,90.0
4840020,92.0
4840080,88.0
4840230,95.0
4840350,95.0
4840550,95.0
4840650,92.0
4840680,78.0
4840710,90.0
4840740,92.0
4840920,89.0
4840950,93.0
4841070,96.0
4841100,90.0
4841190,95.0
4841220,83.0
4841280,87.0
4841350,93.0
4841520,97.0
4841820,90.0
4841880,95.0
4841970,95.0
4842030,92.0
4842210,95.0
4842240,95.0
4842280,92.0
4842300,95.0
4842330,84.0
4842450,93.0
4842480,93.0
4842510,86.0
4842960,96.0
4843350,98.0
4843470,91.0
4843650,95.0
4843720,87.0
4843800,95.0
4843890,95.0
4843920,98.0
4844010,95.0
4844110,92.0
4844150,90.0
4844160,89.0
4844280,73.0
4844430,97.0
4844730,88.0
4844800,97.0
4844960,91.0
4845090,87.0
4845120,92.0
4845380,95.0
4845480,95.0
4845540,86.0
4845600,91.0
4845630,95.0
4845720,92.0
4845780,98.0
4845900,85.0
4845950,87.0
4846200,95.0
4846500,97.0
4846530,96.0
4846620,95.0
4846680,90.0
4846710,91.0
5000007,82.0
5000394,87.0
5099901,87.0
5099903,92.0
5099904,87.0
5099905,81.0
5099907,92.0
5099910,92.0
5099912,95.0
5099914,93.0
5099915,70.0
5099916,93.0
5099920,87.0
5099921,82.0
5099923,88.0
5099925,82.0
5099926,87.0
5099931,77.0
5099932,92.0
5099940,88.0
5099942,92.0
5099948,77.0
5099954,92.0
5099956,77.0
5100060,83.0
5100090,90.0
5100120,75.0
5100152,86.0
5100180,92.0
5100210,91.0
5100240,92.0
5100270,85.0
5100300,92.0
5100360,89.0
5100420,95.0
5100450,82.0
5100480,87.0
5100510,89.0
5100540,92.0
5100600,90.0
5100660,79.0
5100690,87.0
5100750,87.0
5100780,88.0
5100810,90.0
5100840,88.0
5100870,95.0
5100960,89.0
5101050,89.0
5101080,92.0
5101110,75.0
5101140,92.0
5101170,82.0
5101200,92.0
5101260,86.0
5101290,97.0
5101320,94.0
5101350,92.0
5101380,94.0
5101440,87.0
5101470,92.0
5101510,81.0
5101590,87.0
5101620,88.0
5101650,90.0
5101690,87.0
5101710,93.0
5101740,82.0
5101770,85.0
5101800,87.0
5101830,94.0
5101860,83.0
5101890,89.0
5101920,83.0
5101980,82.0
5102010,93.0
5102100,91.0
5102120,87.0
5102190,82.0
5102250,93.0
5102280,89.0
5102310,77.0
5102340,85.0
5102360,68.0
5102370,87.0
5102390,84.0
5102400,82.0
5102430,87.0
5102460,82.0
5102490,87.0
5102520,91.0
5102580,87.0
5102610,90.0
5102640,88.0
5102670,78.0
5102710,92.0
5102730,92.0
5102790,87.0
5102820,92.0
5102850,96.0
5102880,87.0
5102910,74.0
5102940,88.0
5102980,92.0
5103000,82.0
5103030,92.0
5103060,82.0
5103090,89.0
5103130,88.0
5103150,90.0
5103180,87.0
5103240,66.0
5103300,81.0
5103330,92.0
5103370,88.0
5103390,92.0
5103420,87.0
5103460,93.0
5103480,90.0
5103510,93.0
5103520,90.0
5103600,82.0
5103640,88.0
5103660,92.0
5103690,84.0
5103710,85.0
5103810,82.0
5103840,90.0
5103870,89.0
5103900,90.0
5103930,82.0
5103980,87.0
5104020,90.0
5104050,80.0
5104080,94.0
5104110,92.0
5104150,95.0
5300001,92.0
5300003,89.0
5300011,1.0
5300030,80.0
5300150,92.0
5300240,91.0
5300300,88.0
5300313,7.0
5300330,94.0
5300380,82.0
5300390,94.0
5300420,95.0
5300480,95.0
5300570,92.0
5300660,76.0
5300780,92.0
5300810,94.0
5300950,95.0
5300960,95.0
5301080,93.0
5301110,92.0
5301140,82.0
5301170,91.0
5301200,95.0
5301230,90.0
5301320,72.0
5301410,97.0
5301630,87.0
5302070,95.0
5302280,81.0
5302310,86.0
5302370,95.0
5302400,92.0
5302460,95.0
5302490,92.0
5302610,95.0
5302670,97.0
5302700,91.0
5302820,91.0
5302850,89.0
5302880,95.0
5302940,95.0
5303150,93.0
5303180,92.0
5303210,87.0
5303540,86.0
5303570,95.0
5303660,87.0
5303750,95.0
5303930,83.0
5303960,87.0
5304020,92.0
5304170,92.0
5304200,90.0
5304230,98.0
5304260,92.0
5304470,93.0
5304560,94.0
5304620,92.0
5304860,83.0
5304920,91.0
5304950,95.0
5304980,96.0
5305010,95.0
5305130,87.0
5305160,95.0
5305220,92.0
5305310,67.0
5305370,95.0
5305400,83.0
5305430,87.0
5305460,95.0
5305610,92.0
5305640,95.0
5305670,77.0
5305730,95.0
5305760,95.0
5305790,81.0
5305850,88.0
5305910,95.0
5305940,92.0
5306180,95.0
5306450,92.0
5306480,90.0
5306570,79.0
5306690,89.0
5306820,92.0
5306900,95.0
5306930,95.0
5306960,91.0
5307080,92.0
5307230,82.0
5307320,85.0
5307350,92.0
5307440,95.0
5307470,87.0
5307620,82.0
5307710,86.0
5307740,75.0
5307770,81.0
5307830,92.0
5307900,77.0
5307920,93.0
5308020,87.0
5308040,96.0
5308130,87.0
5308160,88.0
5308190,92.0
5308250,92.0
5308340,89.0
5308460,95.0
5308550,92.0
5308610,94.0
5308670,91.0
5308700,92.0
5308760,94.0
5308970,90.0
5309100,87.0
5309180,95.0
5309270,89.0
5309300,95.0
5309360,92.0
5309450,91.0
5309480,86.0
5309540,95.0
5309660,89.0
5309690,95.0
5309720,96.0
5309780,95.0
5309810,92.0
5310050,92.0
5310110,85.0
5310140,84.0
5400030,92.0
5400060,94.0
5400090,88.0
5400120,87.0
5400150,94.0
5400180,83.0
5400240,95.0
5400300,86.0
5400360,92.0
5400390,91.0
5400420,87.0
5400450,90.0
5400480,87.0
5400510,90.0
5400540,94.0
5400570,91.0
5400600,83.0
5400630,95.0
5400660,87.0
5400690,91.0
5400720,94.0
5400750,96.0
5400780,92.0
5400810,92.0
5400840,90.0
5400870,95.0
5400900,97.0
5400930,90.0
5400960,95.0
5400990,95.0
5401020,93.0
5401050,96.0
5401110,92.0
5401170,86.0
5401200,97.0
5401230,85.0
5401260,93.0
5401320,87.0
5401350,87.0
5401380,92.0
5401440,95.0
5401470,86.0
5401500,88.0
5401530,95.0
5401560,95.0
5401620,89.0
5401650,92.0
5500060,92.0
5500074,95.0
5500300,95.0
5500360,94.0
5500390,89.0
5500510,95.0
5500540,95.0
5500720,95.0
5500810,90.0
5500870,92.0
5500960,85.0
5501050,85.0
5501080,95.0
5501140,87.0
5501260,92.0
5501770,96.0
5501800,95.0
5501890,90.0
5502160,92.0
5502460,99.0
5502520,92.0
5502550,84.0
5502670,92.0
5502820,87.0
5503060,92.0
5503180,94.0
5503210,95.0
5503510,98.0
5503640,87.0
5503660,95.0
5503690,95.0
5503860,95.0
5504020,95.0
5504050,85.0
5504110,95.0
5504290,97.0
5504320,92.0
5504440,95.0
5504680,90.0
5504740,90.0
5504830,85.0
5504920,95.0
5504960,95.0
5505160,96.0
5505490,96.0
5505610,95.0
5505670,82.0
5505820,86.0
5505910,97.0
5505940,88.0
5506000,96.0
5506030,96.0
5506060,92.0
5506120,93.0
5506180,99.0
5506270,87.0
5506540,95.0
5506600,98.0
5506630,93.0
5506690,97.0
5507020,88.0
5507050,92.0
5507290,95.0
5507320,89.0
5507380,92.0
5507440,95.0
5507470,97.0
5507530,88.0
5507650,94.0
5507710,92.0
5508160,92.0
5508190,95.0
5508340,92.0
5508520,82.0
5508610,83.0
5508640,95.0
5508700,87.0
5508820,92.0
5508850,92.0
5508910,75.0
5508940,92.0
5509030,93.0
5509060,98.0
5509090,94.0
5509130,97.0
5509210,91.0
5509510,95.0
5509570,97.0
5509600,67.0
5509630,92.0
5509810,92.0
5509840,92.0
5509960,95.0
5509990,95.0
5510060,97.0
5510170,97.0
5510320,94.0
5510470,99.0
5510590,92.0
5510620,95.0
5510740,87.0
5510830,95.0
5510890,97.0
5510950,87.0
5511010,97.0
5511100,94.0
5511160,95.0
5511190,90.0
5511640,98.0
5511940,94.0
5512000,98.0
5512060,91.0
5512240,92.0
5512330,98.0
5512360,76.0
5512660,94.0
5512720,96.0
5512810,95.0
5513020,92.0
5513050,91.0
5513170,94.0
5513260,92.0
5513290,93.0
5513410,89.0
5513530,92.0
5513620,92.0
5513650,89.0
5513680,95.0
5513800,95.0
5513950,99.0
5514010,95.0
5514040,90.0
5514160,97.0
5514250,95.0
5514490,93.0
5514550,94.0
5514640,93.0
5514670,86.0
5514910,92.0
5514940,95.0
5515120,87.0
5515150,98.0
5515330,95.0
5515480,92.0
5515600,96.0
5515750,95.0
5515780,86.0
5515810,98.0
5515840,92.0
5515870,92.0
5515900,91.0
5515960,87.0
5515990,89.0
5516260,88.0
5516290,90.0
5516320,95.0
5516350,95.0
5516620,92.0
5516680,92.0
5516770,91.0
5516830,95.0
5517070,93.0
5517190,95.0
5600730,82.0
5601030,82.0
5601420,52.0
5601470,83.0
5601980,80.0
5602070,92.0
5602140,87.0
5602760,84.0
5602870,87.0
5602990,87.0
5604060,88.0
5604230,57.0
5604510,78.0
5605160,92.0
5605220,77.0
5605302,74.0
5605695,89.0
5605762,92.0
5605830,87.0
5900031,77.0
5900034,87.0
5900080,32.0
5900105,72.0
5900119,62.0
5900130,95.0
5900158,82.0
5900173,57.0
7200030,74.0
